Station_ID,State,Latitude,Longitude,Timestamp,Water_Level_MBGL,Temperature_C,Battery_Voltage,Signal_Strength,Data_Quality
DWLR_Station_1011,West Bengal,13.548189,70.192726,2024-01-06 12:00:00,6.49,26.3,14.03,-43,Fair
DWLR_Station_1011,West Bengal,11.922517,76.491452,2024-01-06 18:00:00,6.43,33.7,13.1,-73,Poor
DWLR_Station_1011,West Bengal,27.492116,79.277341,2024-01-07 00:00:00,6.462,25.3,13.54,-73,Poor
DWLR_Station_1011,West Bengal,11.573972,80.075103,2024-01-07 06:00:00,6.521,18.3,13.57,-49,Good
DWLR_Station_1011,West Bengal,10.928673,68.274664,2024-01-07 12:00:00,6.475,33.4,12.11,-69,Fair
DWLR_Station_1011,West Bengal,23.762353,70.563761,2024-01-07 18:00:00,6.402,23.5,12.39,-59,Good
DWLR_Station_1011,West Bengal,21.189505,68.290683,2024-01-08 00:00:00,6.498,16.6,13.19,-74,Good
DWLR_Station_1011,West Bengal,22.494013,73.650817,2024-01-08 06:00:00,6.555,22.6,12.05,-58,Poor
DWLR_Station_1011,West Bengal,14.97887,74.488765,2024-01-08 12:00:00,6.533,21.7,11.86,-62,Poor
DWLR_Station_1011,West Bengal,22.611185,82.991989,2024-01-08 18:00:00,6.446,23.7,14.04,-75,Fair
DWLR_Station_1011,West Bengal,28.484369,68.48782,2024-01-09 00:00:00,6.454,26.6,13.12,-48,Good
DWLR_Station_1011,West Bengal,18.577749,81.04528,2024-01-09 06:00:00,6.544,29.5,11.8,-75,Fair
DWLR_Station_1011,West Bengal,13.73157,73.387194,2024-01-09 12:00:00,6.506,31.0,12.89,-68,Good
DWLR_Station_1011,West Bengal,16.36704,75.624599,2024-01-09 18:00:00,6.464,34.8,12.39,-63,Poor
DWLR_Station_1011,West Bengal,14.598367,78.318918,2024-01-10 00:00:00,6.496,20.1,14.06,-49,Fair
DWLR_Station_1011,West Bengal,29.064744,78.819725,2024-01-10 06:00:00,6.531,29.3,13.14,-46,Good
DWLR_Station_1011,West Bengal,11.901131,72.009381,2024-01-10 12:00:00,6.513,23.3,12.29,-43,Poor
DWLR_Station_1011,West Bengal,20.564532,81.237568,2024-01-10 18:00:00,6.411,19.1,13.97,-64,Good
DWLR_Station_1011,West Bengal,14.731359,82.599864,2024-01-11 00:00:00,6.451,17.6,13.43,-68,Fair
DWLR_Station_1011,West Bengal,22.29082,84.643249,2024-01-11 06:00:00,6.535,24.9,12.08,-45,Poor
DWLR_Station_1011,West Bengal,15.001649,84.731048,2024-01-11 12:00:00,6.507,25.2,12.12,-68,Good
DWLR_Station_1011,West Bengal,23.228956,85.638066,2024-01-11 18:00:00,6.434,23.2,12.5,-75,Good
DWLR_Station_1011,West Bengal,18.601107,87.688839,2024-01-12 00:00:00,6.479,21.0,13.24,-74,Fair
DWLR_Station_1011,West Bengal,28.803597,85.841487,2024-01-12 06:00:00,6.543,25.7,13.1,-59,Fair
DWLR_Station_1011,West Bengal,11.080953,77.144608,2024-01-12 12:00:00,6.494,26.0,13.93,-50,Fair
DWLR_Station_1011,West Bengal,19.883152,82.637465,2024-01-12 18:00:00,6.455,22.7,14.07,-44,Poor
DWLR_Station_1011,West Bengal,20.071401,84.032852,2024-01-13 00:00:00,6.482,23.8,12.98,-53,Poor
DWLR_Station_1011,West Bengal,27.930085,87.653601,2024-01-13 06:00:00,6.548,23.0,12.8,-46,Fair
DWLR_Station_1011,West Bengal,15.382395,84.062662,2024-01-13 12:00:00,6.476,15.9,14.18,-57,Poor
DWLR_Station_1011,West Bengal,15.846061,84.221745,2024-01-13 18:00:00,6.462,16.8,13.73,-43,Good
DWLR_Station_1011,West Bengal,23.594516,80.180579,2024-01-14 00:00:00,6.496,30.4,12.87,-52,Fair
DWLR_Station_1011,West Bengal,18.219212,80.956741,2024-01-14 06:00:00,6.588,29.2,12.23,-61,Poor
DWLR_Station_1011,West Bengal,22.669282,70.116007,2024-01-14 12:00:00,6.483,27.6,12.03,-61,Poor
DWLR_Station_1011,West Bengal,26.436029,83.385011,2024-01-14 18:00:00,6.433,26.9,12.61,-75,Fair
DWLR_Station_1011,West Bengal,17.027579,87.964449,2024-01-15 00:00:00,6.488,32.8,11.92,-71,Fair
DWLR_Station_1011,West Bengal,22.956446,72.190692,2024-01-15 06:00:00,6.555,17.9,13.97,-51,Poor
DWLR_Station_1011,West Bengal,13.427966,69.579612,2024-01-15 12:00:00,6.483,28.9,13.68,-43,Poor
DWLR_Station_1011,West Bengal,20.596181,81.386967,2024-01-15 18:00:00,6.483,31.6,12.16,-74,Fair
DWLR_Station_1011,West Bengal,29.638106,85.957962,2024-01-16 00:00:00,6.478,17.6,11.86,-51,Poor
DWLR_Station_1011,West Bengal,22.082613,86.716312,2024-01-16 06:00:00,6.57,19.7,12.0,-51,Good
DWLR_Station_1011,West Bengal,18.21618,68.367433,2024-01-16 12:00:00,6.504,20.4,13.73,-76,Poor
DWLR_Station_1011,West Bengal,14.220134,81.76586,2024-01-16 18:00:00,6.472,19.4,12.85,-71,Good
DWLR_Station_1011,West Bengal,15.953474,81.195273,2024-01-17 00:00:00,6.529,17.7,13.45,-60,Good
DWLR_Station_1011,West Bengal,15.480236,74.296823,2024-01-17 06:00:00,6.551,17.3,12.46,-65,Poor
DWLR_Station_1011,West Bengal,24.106133,82.708732,2024-01-17 12:00:00,6.493,21.1,12.63,-64,Poor
DWLR_Station_1011,West Bengal,28.451448,79.369444,2024-01-17 18:00:00,6.44,22.3,13.62,-79,Fair
DWLR_Station_1011,West Bengal,26.788161,76.963417,2024-01-18 00:00:00,6.511,27.7,12.33,-73,Good
DWLR_Station_1011,West Bengal,19.464264,80.354538,2024-01-18 06:00:00,6.563,24.1,13.95,-71,Poor
DWLR_Station_1011,West Bengal,21.783128,77.088446,2024-01-18 12:00:00,6.497,29.9,12.31,-61,Good
DWLR_Station_1011,West Bengal,14.552651,78.488727,2024-01-18 18:00:00,6.438,31.1,12.65,-63,Fair
DWLR_Station_1011,West Bengal,27.488291,85.020075,2024-01-19 00:00:00,6.539,30.5,12.45,-43,Good
DWLR_Station_1011,West Bengal,16.929386,87.460907,2024-01-19 06:00:00,6.554,34.6,12.44,-55,Poor
DWLR_Station_1011,West Bengal,12.015057,82.150456,2024-01-19 12:00:00,6.505,15.6,13.89,-62,Poor
DWLR_Station_1011,West Bengal,13.513446,87.205327,2024-01-19 18:00:00,6.5,28.9,13.72,-80,Good
DWLR_Station_1011,West Bengal,22.855473,74.555424,2024-01-20 00:00:00,6.494,32.2,12.09,-77,Fair
DWLR_Station_1011,West Bengal,28.973082,71.39517,2024-01-20 06:00:00,6.556,34.3,11.84,-74,Good
DWLR_Station_1011,West Bengal,21.413292,76.711783,2024-01-20 12:00:00,6.504,23.3,13.56,-58,Poor
DWLR_Station_1011,West Bengal,15.649975,79.103195,2024-01-20 18:00:00,6.426,29.6,13.08,-52,Fair
DWLR_Station_1011,West Bengal,25.553608,82.776028,2024-01-21 00:00:00,6.514,32.9,12.88,-48,Good
DWLR_Station_1011,West Bengal,18.315486,85.007538,2024-01-21 06:00:00,6.576,19.6,12.38,-68,Good
DWLR_Station_1011,West Bengal,29.521567,78.646087,2024-01-21 12:00:00,6.559,33.1,12.0,-80,Fair
DWLR_Station_1011,West Bengal,14.95129,84.146912,2024-01-21 18:00:00,6.44,30.3,12.73,-77,Good
DWLR_Station_1011,West Bengal,22.533173,81.695463,2024-01-22 00:00:00,6.492,17.5,13.69,-64,Fair
DWLR_Station_1011,West Bengal,19.654568,74.620325,2024-01-22 06:00:00,6.563,29.8,12.55,-62,Fair
DWLR_Station_1011,West Bengal,15.799748,80.578103,2024-01-22 12:00:00,6.521,17.4,13.37,-56,Fair
DWLR_Station_1011,West Bengal,16.7628,70.157065,2024-01-22 18:00:00,6.443,20.2,13.81,-45,Fair
DWLR_Station_1011,West Bengal,22.171432,87.418094,2024-01-23 00:00:00,6.535,22.5,13.44,-76,Good
DWLR_Station_1011,West Bengal,16.21154,80.314521,2024-01-23 06:00:00,6.556,28.8,12.77,-65,Good
DWLR_Station_1011,West Bengal,22.897121,75.478774,2024-01-23 12:00:00,6.528,34.0,11.85,-56,Poor
DWLR_Station_1011,West Bengal,14.832049,81.444013,2024-01-23 18:00:00,6.457,18.9,13.95,-49,Fair
DWLR_Station_1011,West Bengal,24.240159,75.699174,2024-01-24 00:00:00,6.511,23.0,13.68,-62,Poor
DWLR_Station_1011,West Bengal,12.533117,76.412605,2024-01-24 06:00:00,6.582,24.6,12.7,-42,Poor
DWLR_Station_1011,West Bengal,13.977834,72.806246,2024-01-24 12:00:00,6.553,28.2,13.98,-80,Good
DWLR_Station_1011,West Bengal,14.720159,82.610293,2024-01-24 18:00:00,6.496,15.8,12.03,-62,Good
DWLR_Station_1011,West Bengal,29.819723,78.470832,2024-01-25 00:00:00,6.51,19.1,12.6,-71,Good
DWLR_Station_1011,West Bengal,10.394515,70.703661,2024-01-25 06:00:00,6.55,28.9,12.09,-55,Good
DWLR_Station_1011,West Bengal,23.546079,73.791654,2024-01-25 12:00:00,6.494,26.5,11.96,-75,Poor
DWLR_Station_1011,West Bengal,10.056843,86.617963,2024-01-25 18:00:00,6.454,17.2,12.77,-55,Fair
DWLR_Station_1011,West Bengal,11.170732,74.10827,2024-01-26 00:00:00,6.514,18.2,12.22,-65,Poor
DWLR_Station_1011,West Bengal,10.316761,79.156203,2024-01-26 06:00:00,6.568,22.6,13.02,-62,Poor
DWLR_Station_1011,West Bengal,24.668037,85.42554,2024-01-26 12:00:00,6.503,18.9,12.03,-46,Good
DWLR_Station_1011,West Bengal,16.837312,71.365209,2024-01-26 18:00:00,6.455,26.6,14.14,-66,Fair
DWLR_Station_1011,West Bengal,14.059871,77.037381,2024-01-27 00:00:00,6.541,30.9,13.22,-49,Poor
DWLR_Station_1011,West Bengal,20.96043,82.054766,2024-01-27 06:00:00,6.627,30.9,13.31,-63,Good
DWLR_Station_1011,West Bengal,19.065234,81.686573,2024-01-27 12:00:00,6.552,22.2,13.4,-78,Good
DWLR_Station_1011,West Bengal,28.264119,83.956047,2024-01-27 18:00:00,6.494,33.4,14.15,-63,Fair
DWLR_Station_1011,West Bengal,29.921775,70.06756,2024-01-28 00:00:00,6.515,18.6,12.11,-73,Poor
DWLR_Station_1011,West Bengal,25.870748,69.711991,2024-01-28 06:00:00,6.563,18.7,13.62,-50,Fair
DWLR_Station_1011,West Bengal,22.229897,81.920628,2024-01-28 12:00:00,6.504,21.8,12.06,-74,Fair
DWLR_Station_1011,West Bengal,12.675214,85.714038,2024-01-28 18:00:00,6.507,28.0,12.19,-50,Fair
DWLR_Station_1011,West Bengal,13.585925,72.515261,2024-01-29 00:00:00,6.536,15.5,13.54,-75,Poor
DWLR_Station_1011,West Bengal,21.755908,84.945935,2024-01-29 06:00:00,6.559,23.8,11.84,-68,Good
DWLR_Station_1011,West Bengal,18.739097,83.69073,2024-01-29 12:00:00,6.527,16.9,13.05,-69,Fair
DWLR_Station_1011,West Bengal,26.603851,87.122657,2024-01-29 18:00:00,6.499,29.0,12.3,-42,Fair
DWLR_Station_1011,West Bengal,14.805252,70.493949,2024-01-30 00:00:00,6.57,26.7,13.63,-62,Poor
DWLR_Station_1011,West Bengal,25.166052,83.872648,2024-01-30 06:00:00,6.524,27.3,14.17,-55,Poor
DWLR_Station_1011,West Bengal,17.914897,73.973443,2024-01-30 12:00:00,6.533,32.3,13.59,-54,Good
DWLR_Station_1011,West Bengal,12.107939,71.693025,2024-01-30 18:00:00,6.474,21.8,13.1,-44,Good
DWLR_Station_1012,West Bengal,28.06195,85.284612,2024-01-01 00:00:00,6.297,24.3,13.59,-75,Fair
DWLR_Station_1012,West Bengal,18.573296,70.534255,2024-01-01 06:00:00,6.352,26.3,12.76,-77,Poor
DWLR_Station_1012,West Bengal,19.252385,83.701437,2024-01-01 12:00:00,6.3,31.4,13.13,-54,Fair
DWLR_Station_1012,West Bengal,10.533535,68.248512,2024-01-01 18:00:00,6.264,32.6,11.91,-75,Poor
DWLR_Station_1012,West Bengal,22.932423,84.600654,2024-01-02 00:00:00,6.301,16.0,13.85,-64,Fair
DWLR_Station_1012,West Bengal,13.946279,74.345104,2024-01-02 06:00:00,6.342,20.6,13.07,-75,Poor
DWLR_Station_1012,West Bengal,10.206912,80.523481,2024-01-02 12:00:00,6.294,29.1,13.36,-53,Fair
DWLR_Station_1012,West Bengal,27.259421,76.976634,2024-01-02 18:00:00,6.272,16.3,12.94,-50,Fair
DWLR_Station_1012,West Bengal,21.614743,75.762662,2024-01-03 00:00:00,6.333,18.4,12.34,-46,Fair
DWLR_Station_1012,West Bengal,13.212063,74.813708,2024-01-03 06:00:00,6.341,21.5,13.21,-58,Good
DWLR_Station_1012,West Bengal,19.830285,87.510547,2024-01-03 12:00:00,6.295,21.7,13.23,-74,Fair
DWLR_Station_1012,West Bengal,25.334105,87.391138,2024-01-03 18:00:00,6.266,29.9,12.22,-45,Fair
DWLR_Station_1012,West Bengal,27.167468,87.136713,2024-01-04 00:00:00,6.281,25.0,14.04,-55,Good
DWLR_Station_1012,West Bengal,17.127333,84.649974,2024-01-04 06:00:00,6.399,32.0,12.82,-63,Good
DWLR_Station_1012,West Bengal,18.969705,87.612964,2024-01-04 12:00:00,6.258,22.0,12.89,-55,Fair
DWLR_Station_1012,West Bengal,10.959155,83.50819,2024-01-04 18:00:00,6.259,26.4,13.63,-78,Poor
DWLR_Station_1012,West Bengal,22.607955,86.157454,2024-01-05 00:00:00,6.297,23.4,13.68,-41,Fair
DWLR_Station_1012,West Bengal,12.337575,87.717169,2024-01-05 06:00:00,6.311,21.2,12.11,-70,Poor
DWLR_Station_1012,West Bengal,13.836722,74.676298,2024-01-05 12:00:00,6.253,29.6,13.41,-66,Fair
DWLR_Station_1012,West Bengal,15.401169,72.136742,2024-01-05 18:00:00,6.255,28.1,12.8,-48,Poor
DWLR_Station_1012,West Bengal,12.349518,83.713332,2024-01-06 00:00:00,6.331,28.5,12.08,-68,Fair
DWLR_Station_1012,West Bengal,28.899696,70.832227,2024-01-06 06:00:00,6.363,27.9,12.72,-48,Good
DWLR_Station_1012,West Bengal,23.712061,83.177777,2024-01-06 12:00:00,6.322,25.7,13.33,-51,Poor
DWLR_Station_1012,West Bengal,12.021772,74.176945,2024-01-06 18:00:00,6.243,27.2,14.11,-48,Fair
DWLR_Station_1012,West Bengal,20.451456,83.639052,2024-01-07 00:00:00,6.329,18.1,12.74,-68,Fair
DWLR_Station_1012,West Bengal,12.20819,76.390274,2024-01-07 06:00:00,6.384,21.3,11.89,-44,Good
DWLR_Station_1012,West Bengal,14.63166,71.624361,2024-01-07 12:00:00,6.311,31.2,12.12,-41,Poor
DWLR_Station_1012,West Bengal,28.822712,85.34954,2024-01-07 18:00:00,6.242,20.8,12.6,-57,Poor
DWLR_Station_1012,West Bengal,16.322098,76.489857,2024-01-08 00:00:00,6.287,21.2,12.47,-71,Poor
DWLR_Station_1012,West Bengal,23.302404,81.81707,2024-01-08 06:00:00,6.366,30.7,12.08,-59,Good
DWLR_Station_1012,West Bengal,27.143859,68.967918,2024-01-08 12:00:00,6.31,18.0,12.79,-60,Poor
DWLR_Station_1012,West Bengal,28.46599,77.146332,2024-01-08 18:00:00,6.282,31.9,12.89,-60,Poor
DWLR_Station_1012,West Bengal,19.751632,81.952928,2024-01-09 00:00:00,6.299,25.6,12.74,-60,Fair
DWLR_Station_1012,West Bengal,22.70314,86.191109,2024-01-09 06:00:00,6.37,15.4,13.14,-44,Fair
DWLR_Station_1012,West Bengal,12.725011,85.751261,2024-01-09 12:00:00,6.274,24.4,13.91,-57,Good
DWLR_Station_1012,West Bengal,26.339154,70.551529,2024-01-09 18:00:00,6.273,32.2,13.23,-45,Poor
DWLR_Station_1012,West Bengal,17.473006,75.762429,2024-01-10 00:00:00,6.344,16.9,14.0,-60,Fair
DWLR_Station_1012,West Bengal,13.341113,87.856617,2024-01-10 06:00:00,6.367,26.3,12.66,-77,Good
DWLR_Station_1012,West Bengal,13.410608,85.948381,2024-01-10 12:00:00,6.328,28.1,13.92,-74,Poor
DWLR_Station_1012,West Bengal,11.583728,77.756457,2024-01-10 18:00:00,6.276,21.3,12.28,-53,Good
DWLR_Station_1012,West Bengal,15.737337,73.371592,2024-01-11 00:00:00,6.286,32.2,11.97,-63,Poor
DWLR_Station_1012,West Bengal,23.186563,73.879228,2024-01-11 06:00:00,6.337,19.3,12.18,-78,Fair
DWLR_Station_1012,West Bengal,19.270957,77.406481,2024-01-11 12:00:00,6.312,32.5,13.63,-76,Poor
DWLR_Station_1012,West Bengal,20.758391,74.193639,2024-01-11 18:00:00,6.274,17.9,13.57,-57,Poor
DWLR_Station_1012,West Bengal,20.856827,78.592891,2024-01-12 00:00:00,6.324,22.0,13.05,-78,Poor
DWLR_Station_1012,West Bengal,10.02711,77.941786,2024-01-12 06:00:00,6.377,30.1,13.78,-73,Poor
DWLR_Station_1012,West Bengal,23.749296,72.997349,2024-01-12 12:00:00,6.274,27.8,13.91,-58,Good
DWLR_Station_1012,West Bengal,28.220314,87.863275,2024-01-12 18:00:00,6.245,17.1,12.36,-73,Poor
DWLR_Station_1012,West Bengal,12.044483,84.890431,2024-01-13 00:00:00,6.365,26.6,14.17,-63,Good
DWLR_Station_1012,West Bengal,10.408032,80.08978,2024-01-13 06:00:00,6.374,20.5,13.87,-42,Poor
DWLR_Station_1012,West Bengal,14.801694,85.891957,2024-01-13 12:00:00,6.297,25.9,14.15,-46,Poor
DWLR_Station_1012,West Bengal,26.179555,84.007284,2024-01-13 18:00:00,6.221,24.1,13.26,-55,Good
DWLR_Station_1012,West Bengal,15.508934,73.300698,2024-01-14 00:00:00,6.317,25.7,12.88,-44,Fair
DWLR_Station_1012,West Bengal,28.544129,79.771722,2024-01-14 06:00:00,6.397,23.2,13.36,-67,Fair
DWLR_Station_1012,West Bengal,19.579411,85.939882,2024-01-14 12:00:00,6.319,22.9,14.09,-79,Good
DWLR_Station_1012,West Bengal,18.674474,76.241872,2024-01-14 18:00:00,6.253,15.7,13.0,-73,Poor
DWLR_Station_1012,West Bengal,10.509454,69.27218,2024-01-15 00:00:00,6.334,19.4,13.03,-79,Fair
DWLR_Station_1012,West Bengal,10.685222,71.407345,2024-01-15 06:00:00,6.353,25.0,13.23,-64,Poor
DWLR_Station_1012,West Bengal,10.184832,84.163141,2024-01-15 12:00:00,6.301,18.5,13.25,-53,Good
DWLR_Station_1012,West Bengal,18.331845,80.970541,2024-01-15 18:00:00,6.276,21.2,13.25,-48,Good
DWLR_Station_1012,West Bengal,15.276121,68.241399,2024-01-16 00:00:00,6.363,25.4,13.25,-78,Fair
DWLR_Station_1012,West Bengal,11.263211,86.270219,2024-01-16 06:00:00,6.359,23.3,12.9,-71,Fair
DWLR_Station_1012,West Bengal,22.962935,82.964142,2024-01-16 12:00:00,6.351,33.1,13.87,-59,Poor
DWLR_Station_1012,West Bengal,11.355928,82.471614,2024-01-16 18:00:00,6.287,31.1,12.49,-46,Fair
DWLR_Station_1012,West Bengal,27.666994,77.91434,2024-01-17 00:00:00,6.366,21.3,13.61,-50,Good
DWLR_Station_1012,West Bengal,24.533409,86.852054,2024-01-17 06:00:00,6.382,31.6,13.3,-57,Good
DWLR_Station_1012,West Bengal,13.521786,82.866658,2024-01-17 12:00:00,6.3,20.0,12.89,-73,Good
DWLR_Station_1012,West Bengal,15.633587,77.613402,2024-01-17 18:00:00,6.259,24.0,12.09,-68,Poor
DWLR_Station_1012,West Bengal,18.37518,76.636874,2024-01-18 00:00:00,6.363,16.1,13.04,-45,Fair
DWLR_Station_1012,West Bengal,12.076788,70.47145,2024-01-18 06:00:00,6.41,17.0,13.26,-44,Poor
DWLR_Station_1012,West Bengal,26.641895,75.225328,2024-01-18 12:00:00,6.341,19.3,12.72,-56,Poor
DWLR_Station_1012,West Bengal,18.35278,82.733038,2024-01-18 18:00:00,6.266,17.3,13.73,-50,Fair
DWLR_Station_1012,West Bengal,12.543624,75.971184,2024-01-19 00:00:00,6.342,18.4,12.41,-42,Good
DWLR_Station_1012,West Bengal,19.808929,68.74104,2024-01-19 06:00:00,6.392,25.7,13.49,-65,Fair
DWLR_Station_1012,West Bengal,12.861628,85.157784,2024-01-19 12:00:00,6.317,21.2,13.38,-62,Fair
DWLR_Station_1012,West Bengal,19.04549,68.322164,2024-01-19 18:00:00,6.304,17.3,12.24,-46,Fair
DWLR_Station_1012,West Bengal,11.155764,70.813067,2024-01-20 00:00:00,6.346,29.3,12.85,-79,Poor
DWLR_Station_1012,West Bengal,20.006673,77.67218,2024-01-20 06:00:00,6.388,18.2,13.63,-41,Fair
DWLR_Station_1012,West Bengal,21.043217,83.056341,2024-01-20 12:00:00,6.314,20.6,12.33,-41,Good
DWLR_Station_1012,West Bengal,13.106866,81.332268,2024-01-20 18:00:00,6.274,27.1,12.01,-67,Fair
DWLR_Station_1012,West Bengal,24.186286,79.723647,2024-01-21 00:00:00,6.36,22.1,13.18,-78,Good
DWLR_Station_1012,West Bengal,14.736259,80.546342,2024-01-21 06:00:00,6.358,21.0,14.12,-58,Good
DWLR_Station_1012,West Bengal,23.005939,74.580115,2024-01-21 12:00:00,6.326,22.8,12.43,-69,Good
DWLR_Station_1012,West Bengal,23.108314,68.165306,2024-01-21 18:00:00,6.298,30.6,13.4,-68,Poor
DWLR_Station_1012,West Bengal,10.98317,79.469992,2024-01-22 00:00:00,6.351,32.1,12.38,-56,Poor
DWLR_Station_1012,West Bengal,11.653341,70.523392,2024-01-22 06:00:00,6.388,18.7,13.03,-49,Poor
DWLR_Station_1012,West Bengal,23.796421,77.636745,2024-01-22 12:00:00,6.326,17.5,12.31,-62,Fair
DWLR_Station_1012,West Bengal,22.159154,70.095251,2024-01-22 18:00:00,6.285,24.1,12.37,-55,Poor
DWLR_Station_1012,West Bengal,10.25513,81.904593,2024-01-23 00:00:00,6.343,23.4,13.16,-52,Fair
DWLR_Station_1012,West Bengal,17.004732,86.34197,2024-01-23 06:00:00,6.407,17.7,13.41,-76,Good
DWLR_Station_1012,West Bengal,13.076518,83.868732,2024-01-23 12:00:00,6.339,33.3,12.21,-67,Fair
DWLR_Station_1012,West Bengal,21.702433,76.858282,2024-01-23 18:00:00,6.303,15.7,12.57,-65,Good
DWLR_Station_1012,West Bengal,17.986523,71.694278,2024-01-24 00:00:00,6.336,22.9,12.22,-49,Fair
DWLR_Station_1012,West Bengal,15.963898,79.971287,2024-01-24 06:00:00,6.375,25.1,11.92,-48,Poor
DWLR_Station_1012,West Bengal,25.610436,83.108745,2024-01-24 12:00:00,6.353,27.1,13.3,-51,Good
DWLR_Station_1012,West Bengal,23.747488,70.231646,2024-01-24 18:00:00,6.284,18.0,12.83,-41,Fair
DWLR_Station_1012,West Bengal,12.209673,85.242081,2024-01-25 00:00:00,6.37,31.8,13.37,-43,Fair
DWLR_Station_1012,West Bengal,24.429783,68.118564,2024-01-25 06:00:00,6.403,26.8,13.83,-69,Poor
DWLR_Station_1012,West Bengal,12.146024,72.120971,2024-01-25 12:00:00,6.372,18.0,13.71,-73,Poor
DWLR_Station_1012,West Bengal,27.870692,75.785328,2024-01-25 18:00:00,6.279,21.3,12.91,-46,Poor
DWLR_Station_1012,West Bengal,15.323168,72.302412,2024-01-26 00:00:00,6.361,31.5,14.17,-61,Fair
DWLR_Station_1012,West Bengal,15.560975,75.971319,2024-01-26 06:00:00,6.38,18.4,13.63,-43,Poor
DWLR_Station_1012,West Bengal,22.898126,85.029689,2024-01-26 12:00:00,6.316,27.2,13.85,-66,Fair
DWLR_Station_1012,West Bengal,20.390037,77.010731,2024-01-26 18:00:00,6.269,15.2,13.14,-60,Poor
DWLR_Station_1012,West Bengal,18.511267,78.989791,2024-01-27 00:00:00,6.316,28.6,13.26,-51,Fair
DWLR_Station_1012,West Bengal,15.306262,71.364617,2024-01-27 06:00:00,6.396,28.9,13.35,-68,Good
DWLR_Station_1012,West Bengal,25.097451,80.973901,2024-01-27 12:00:00,6.316,27.7,13.13,-69,Poor
DWLR_Station_1012,West Bengal,23.930144,75.520836,2024-01-27 18:00:00,6.317,33.9,13.76,-64,Good
DWLR_Station_1012,West Bengal,23.596218,79.174589,2024-01-28 00:00:00,6.387,27.5,12.03,-60,Fair
DWLR_Station_1012,West Bengal,25.815461,75.478557,2024-01-28 06:00:00,6.383,26.3,11.91,-66,Good
DWLR_Station_1012,West Bengal,27.042955,79.183718,2024-01-28 12:00:00,6.361,25.6,12.77,-72,Poor
DWLR_Station_1012,West Bengal,19.962593,79.590727,2024-01-28 18:00:00,6.273,20.7,12.68,-62,Poor
DWLR_Station_1012,West Bengal,27.430914,77.699846,2024-01-29 00:00:00,6.321,21.1,13.04,-47,Fair
DWLR_Station_1012,West Bengal,21.286021,70.290657,2024-01-29 06:00:00,6.414,34.9,12.82,-55,Poor
DWLR_Station_1012,West Bengal,10.434777,78.411411,2024-01-29 12:00:00,6.354,22.8,13.19,-59,Good
DWLR_Station_1012,West Bengal,24.71436,72.234336,2024-01-29 18:00:00,6.265,17.9,12.56,-59,Poor
DWLR_Station_1012,West Bengal,23.275968,77.796561,2024-01-30 00:00:00,6.312,25.3,12.84,-55,Good
DWLR_Station_1012,West Bengal,20.334721,84.382147,2024-01-30 06:00:00,6.365,25.9,11.9,-67,Poor
DWLR_Station_1012,West Bengal,24.22259,73.912767,2024-01-30 12:00:00,6.358,26.6,14.07,-57,Fair
DWLR_Station_1012,West Bengal,25.497669,75.854702,2024-01-30 18:00:00,6.295,25.1,12.91,-79,Poor
DWLR_Station_1013,Uttar Pradesh,27.153208,73.32467,2024-01-01 00:00:00,10.519,25.3,12.06,-57,Poor
DWLR_Station_1013,Uttar Pradesh,24.815597,83.683744,2024-01-01 06:00:00,10.585,30.3,13.53,-68,Fair
DWLR_Station_1013,Uttar Pradesh,16.61586,83.098804,2024-01-01 12:00:00,10.515,21.6,12.13,-68,Good
DWLR_Station_1013,Uttar Pradesh,27.080327,84.049196,2024-01-01 18:00:00,10.431,15.8,12.71,-63,Good
DWLR_Station_1013,Uttar Pradesh,27.476436,70.396495,2024-01-02 00:00:00,10.528,24.0,13.99,-58,Good
DWLR_Station_1013,Uttar Pradesh,20.393358,83.431429,2024-01-02 06:00:00,10.557,25.5,12.18,-42,Good
DWLR_Station_1013,Uttar Pradesh,15.825875,70.894213,2024-01-02 12:00:00,10.51,31.2,12.33,-52,Fair
DWLR_Station_1013,Uttar Pradesh,26.055313,72.778094,2024-01-02 18:00:00,10.482,15.8,13.3,-57,Fair
DWLR_Station_1013,Uttar Pradesh,28.755291,85.243059,2024-01-03 00:00:00,10.529,32.8,12.92,-42,Good
DWLR_Station_1013,Uttar Pradesh,27.901334,75.859015,2024-01-03 06:00:00,10.576,34.2,12.8,-55,Good
DWLR_Station_1013,Uttar Pradesh,14.892325,82.92262,2024-01-03 12:00:00,10.529,25.4,12.44,-53,Good
DWLR_Station_1013,Uttar Pradesh,21.044446,81.219476,2024-01-03 18:00:00,10.477,21.5,12.96,-63,Poor
DWLR_Station_1013,Uttar Pradesh,21.918959,68.627231,2024-01-04 00:00:00,10.529,18.4,13.32,-41,Good
DWLR_Station_1013,Uttar Pradesh,17.102635,76.143286,2024-01-04 06:00:00,10.592,23.2,13.11,-47,Fair
DWLR_Station_1013,Uttar Pradesh,13.382078,70.522716,2024-01-04 12:00:00,10.527,33.7,13.25,-44,Fair
DWLR_Station_1013,Uttar Pradesh,21.138502,70.164533,2024-01-04 18:00:00,10.455,33.7,12.6,-64,Fair
DWLR_Station_1013,Uttar Pradesh,15.419264,73.712532,2024-01-05 00:00:00,10.524,20.4,13.85,-53,Poor
DWLR_Station_1013,Uttar Pradesh,25.412851,80.436491,2024-01-05 06:00:00,10.585,27.0,13.11,-66,Poor
